time,size
1619895141.341609,164
1619895141.387655,54
1619895142.005549,66
1619895142.028304,66
1619895144.280354,71
1619895144.628580,360
1619895144.649067,149
1619895144.651016,66
1619895145.091268,405
1619895145.093777,405
1619895145.104793,62
1619895145.105511,79
1619895145.120719,119
1619895145.195186,1392
1619895145.227115,1392
1619895145.232911,75
1619895145.235517,1392
1619895145.235517,1392
1619895145.235517,894
1619895145.235517,295
1619895145.263159,67
1619895145.263273,67
1619895145.283489,451
1619895145.283611,67
1619895145.289866,75
1619895146.253687,62
1619895146.342499,164
1619895146.345731,164
1619895146.392531,54
1619895151.357164,164
1619895151.394980,54
1619895151.440064,164
1619895151.480861,54
1619895152.111981,78
1619895152.112254,78
1619895155.310422,79
1619895155.338453,95
1619895155.354378,1392
1619895155.393162,1392
1619895155.399382,75
1619895155.402078,1392
1619895155.406003,1198
1619895155.423419,67
1619895155.443315,427
1619895155.443444,106
1619895155.446615,75
1619895156.452352,164
1619895156.453552,54
1619895156.455031,164
1619895156.499696,54
1619895161.466842,164
1619895161.683073,164
1619895161.996174,164
1619895162.605347,164
1619895163.805676,164
1619895165.012713,164
1619895166.215335,164
1619895168.621741,164
1619895171.468858,54
1619895171.469356,66
1619895172.483949,66
1619895173.422137,164
1619895174.486354,66
1619895178.495880,66
1619895181.048870,344
1619895181.057380,344
1619895181.482515,66
1619895181.511206,54
1619895181.792427,75
1619895181.809629,139
1619895182.013299,66
1619895182.015144,54
1619895182.529485,66
1619895182.554668,54
1619895182.838701,75
1619895182.862846,139
1619895182.864532,75
1619895182.889453,187
1619895182.935058,90
1619895182.964619,90
1619895183.029978,54
1619895183.061181,66
1619895183.066226,54
1619895183.574288,66
1619895183.599043,54
1619895184.256427,79
1619895184.288336,119
1619895184.290514,74
1619895184.308378,74
1619895184.309757,66
1619895184.310567,137
1619895184.327228,66
1619895184.327348,149
1619895184.328827,66
1619895184.329097,66
1619895184.344389,66
1619895184.540528,66
1619895186.129990,54
1619895188.177865,78
1619895188.438158,70
1619895188.689659,419
1619895188.948365,78
1619895188.958164,419
1619895189.209451,62
1619895189.229351,419
1619895189.548338,419
1619895189.820041,419
1619895190.088212,419
1619895190.208988,89
1619895190.231421,105
1619895190.233468,74
1619895190.254503,74
1619895190.256379,66
1619895190.258380,583
1619895190.284626,66
1619895190.293090,1484
1619895190.293161,1330
1619895190.295022,66
1619895190.295233,66
1619895190.698619,130
1619895190.699765,158
1619895190.701224,317
1619895190.722782,646
1619895190.722953,97
1619895190.724426,66
1619895190.724732,66
1619895190.725728,287
1619895190.725765,97
1619895190.751801,66
1619895190.760630,66
1619895190.785416,105
1619895190.809511,66
1619895191.130449,66
1619895191.132114,66
1619895191.132261,54
1619895191.133735,571
1619895191.135786,54
1619895191.136544,54
1619895191.162567,74
1619895191.184391,90
1619895191.186854,74
1619895191.187129,74
1619895191.197841,78
1619895191.211825,74
1619895191.211899,74
1619895191.213951,66
1619895191.213951,66
1619895191.216237,583
1619895191.217154,583
1619895191.231116,66
1619895191.240035,334
1619895191.240159,66
1619895191.240195,1484
1619895191.240230,1280
1619895191.241899,66
1619895191.242521,1484
1619895191.242580,1279
1619895191.243147,66
1619895191.245371,74
1619895191.245371,66
1619895191.245651,66
1619895191.267323,74
1619895191.268028,130
1619895191.268993,66
1619895191.275980,130
1619895191.291000,66
1619895191.296873,66
1619895191.325672,583
1619895191.325672,66
1619895191.328659,76
1619895191.328659,158
1619895191.333778,354
1619895191.333778,160
1619895191.337206,89
1619895191.344882,646
1619895191.344963,66
1619895191.346248,66
1619895191.346350,646
1619895191.347297,97
1619895191.347388,54
1619895191.347940,54
1619895191.349164,66
1619895191.349624,97
1619895191.352405,66
1619895191.353272,121
1619895191.355301,1046
1619895191.356714,74
1619895191.358655,1484
1619895191.358754,1484
1619895191.358808,258
1619895191.360365,66
1619895191.360584,66
1619895191.360660,66
1619895191.365124,105
1619895191.369316,74
1619895191.369456,66
1619895191.370314,66
1619895191.376625,74
1619895191.378784,66
1619895191.378784,421
1619895191.379172,130
1619895191.381344,583
1619895191.382817,158
1619895191.384313,355
1619895191.384460,617
1619895191.389023,74
1619895191.390208,66
1619895191.392456,583
1619895191.399132,411
1619895191.399209,104
1619895191.399233,120
1619895191.399255,129
1619895191.399278,362
1619895191.399302,1484
1619895191.399325,331
1619895191.399347,168
1619895191.399371,97
1619895191.399943,66
1619895191.401124,1484
1619895191.401164,1484
1619895191.401205,66
1619895191.401205,66
1619895191.402895,66
1619895191.402895,66
1619895191.403329,1089
1619895191.403372,646
1619895191.403390,97
1619895191.404886,66
1619895191.407463,66
1619895191.407488,66
1619895191.409566,66
1619895191.419081,1484
1619895191.419176,1330
1619895191.421912,66
1619895191.421912,66
1619895191.435299,410
1619895191.435412,581
1619895191.436681,66
1619895191.437102,97
1619895191.437182,105
1619895191.455312,66
1619895191.478984,105
1619895191.485713,97
