time,size
1620153652.133581,66
1620153652.142185,256
1620153652.153731,66
1620153652.154720,530
1620153652.154753,99
1620153652.159029,66
1620153652.159029,66
1620153662.021263,77
1620153662.023083,66
1620153665.740321,100
1620153665.786561,100
1620153665.806712,54
1620153675.146895,77
1620153675.186964,77
1620153675.189991,66
1620153695.740911,100
1620153695.747583,100
1620153695.764467,54
1620153706.129482,77
1620153706.164726,77
1620153706.166623,66
1620153725.741532,100
1620153725.756837,100
1620153725.775110,54
1620153736.415554,99
1620153736.431869,97
1620153736.436478,66
1620153737.137309,77
1620153737.171709,77
1620153737.173847,66
1620153752.439855,824
1620153752.481266,531
1620153752.498598,54
1620153752.589132,777
1620153752.621205,411
1620153752.623015,54
1620153755.742117,100
1620153755.761834,100
1620153755.778566,54
1620153768.104290,77
1620153768.142406,77
1620153768.150719,66
1620153769.868955,100
1620153769.888773,54
1620153769.888814,100
1620153769.932756,54
1620153782.030866,77
1620153782.032502,66
1620153785.741803,100
1620153785.747216,54
1620153785.748452,100
1620153785.819108,54
1620153799.088762,77
1620153799.128540,77
1620153799.132457,66
1620153815.742525,100
1620153815.750000,100
1620153815.779696,54
1620153827.443849,99
1620153827.464562,97
1620153827.471175,66
1620153830.059793,77
1620153830.094580,77
1620153830.096986,66
1620153845.743090,100
1620153845.805485,100
1620153845.826717,54
1620153861.007970,77
1620153861.041596,77
1620153861.069977,66
1620153875.743629,100
1620153875.760401,100
1620153875.775542,54
1620153891.974043,77
1620153892.007639,77
1620153892.031724,66
1620153892.157619,66
1620153892.202283,66
1620153902.040551,77
1620153902.043104,66
1620153905.744517,100
1620153905.772197,100
1620153905.787817,54
1620153918.472046,99
1620153918.493690,97
1620153918.517292,66
1620153922.929753,77
1620153922.969267,77
1620153922.972924,66
1620153935.745036,100
1620153935.754231,100
1620153935.774012,54
1620153951.311638,79
1620153951.330020,174
1620153951.353599,74
1620153951.367940,74
1620153951.369618,66
1620153951.388096,243
1620153951.398977,66
1620153951.399037,1494
1620153951.399069,1494
1620153951.399096,1494
1620153951.400830,1091
1620153951.401281,66
1620153951.401281,66
