time,size
1620076389.556803,164
1620076389.564531,164
1620076389.619145,54
1620076389.726538,98
1620076390.752745,98
1620076391.758793,98
1620076392.752749,98
1620076393.753254,98
1620076394.567617,164
1620076394.571931,164
1620076394.614189,54
1620076394.750307,98
1620076395.112670,66
1620076395.162137,66
1620076395.754457,98
1620076396.551878,66
1620076396.628702,66
1620076396.751157,98
1620076397.752890,98
1620076398.751799,98
1620076399.584766,164
1620076399.591175,164
1620076399.631245,54
1620076399.768853,98
1620076399.799543,98
1620076400.791197,98
1620076400.853756,98
1620076400.860016,74
1620076400.922149,90
1620076400.926257,74
1620076400.985026,102
1620076404.600068,164
1620076404.605835,164
1620076404.647320,54
1620076408.535114,71
1620076409.618212,164
1620076409.624473,164
1620076409.664892,54
1620076410.090278,360
1620076410.114681,149
1620076410.120130,66
1620076411.014532,66
1620076411.069212,66
1620076414.638125,164
1620076414.645472,164
1620076414.699907,54
1620076419.655341,164
1620076419.660992,164
1620076419.716919,54
1620076424.670915,164
1620076424.674970,164
1620076424.716611,54
1620076429.685413,164
1620076429.693055,164
1620076429.735811,54
1620076430.486690,78
1620076430.486690,78
1620076432.275950,74
1620076432.348777,90
1620076432.373628,1392
1620076432.452361,1392
1620076432.459361,75
1620076432.464440,344
1620076432.464440,1392
1620076432.464440,1392
1620076432.478658,1392
1620076432.478658,1392
1620076432.478658,1392
1620076432.478658,1392
1620076432.478658,1392
1620076432.478658,1392
1620076432.478658,1392
1620076432.478658,1392
1620076432.478658,1392
1620076432.485382,1386
1620076432.485382,1392
1620076432.485382,1392
1620076432.485382,1392
1620076432.485382,1392
1620076432.485382,1392
1620076432.494432,1392
1620076432.494432,1392
1620076432.494432,1392
1620076432.494432,1392
1620076432.494432,1392
1620076432.494432,150
1620076432.494432,1392
1620076432.494432,1392
1620076432.504723,1392
1620076432.504723,1392
1620076432.504723,1392
1620076432.504723,1392
1620076432.510534,1392
1620076432.510534,1392
1620076432.510534,1392
1620076432.510534,1392
1620076432.510534,1392
1620076432.510534,1392
1620076432.514069,1392
1620076432.522421,67
1620076432.528411,1392
1620076432.528411,1392
1620076432.539502,67
1620076432.539594,67
1620076432.539617,67
1620076432.539639,67
1620076432.539672,67
1620076432.542880,67
1620076432.544029,67
1620076432.546511,67
1620076432.553309,1392
1620076432.553309,1392
1620076432.553309,1392
1620076432.553309,1392
1620076432.553309,1392
