time,size
1620018910.242038,1392
1620018910.242038,971
1620018910.248266,87
1620018910.272406,67
1620018910.298795,75
1620018910.304976,1392
1620018910.306341,975
1620018910.343952,67
1620018910.369424,1192
1620018910.398110,67
1620018910.431753,1392
1620018910.431753,957
1620018910.463314,67
1620018910.496365,1392
1620018910.496365,967
1620018910.528575,67
1620018910.561080,1392
1620018910.561080,973
1620018910.590565,67
1620018910.624815,1193
1620018910.655230,67
1620018910.687876,1392
1620018910.688542,970
1620018910.719726,67
1620018910.753853,1392
1620018910.753853,966
1620018910.783094,67
1620018910.817340,1392
1620018910.817340,972
1620018910.847851,67
1620018910.875816,164
1620018910.878130,164
1620018910.881654,1392
1620018910.881654,964
1620018910.913814,67
1620018910.921472,54
1620018910.946116,1195
1620018910.980646,67
1620018911.011207,1392
1620018911.011207,956
1620018911.040546,67
1620018911.073097,1392
1620018911.073097,956
1620018911.104481,67
1620018911.139813,1392
1620018911.139813,954
1620018911.170972,67
1620018911.201295,1182
1620018911.233725,67
1620018911.247816,90
1620018911.264005,1392
1620018911.265532,971
1620018911.292921,67
1620018911.331460,1392
1620018911.331460,976
1620018911.360234,67
1620018911.393797,1392
1620018911.393797,966
1620018911.416471,92
1620018911.450552,75
1620018911.456849,1392
1620018911.456849,978
1620018911.492979,67
1620018911.520902,1184
1620018911.551209,67
1620018911.584234,1392
1620018911.584234,962
1620018911.615790,67
1620018911.648663,1392
1620018911.648663,972
1620018911.678550,67
1620018911.712007,1392
1620018911.712905,974
1620018911.742512,67
1620018911.775490,1186
1620018911.839620,1392
1620018911.840121,971
1620018911.845509,67
1620018911.877081,67
1620018911.896300,67
1620018911.905061,1392
1620018911.905061,971
1620018911.945437,67
1620018911.968593,1392
1620018911.968593,980
1620018912.002308,67
1620018912.032209,1392
1620018912.032209,964
1620018912.071278,67
1620018912.098025,1183
1620018912.150063,67
1620018912.160310,1392
1620018912.160428,971
1620018912.200930,67
1620018912.224234,1392
1620018912.224417,955
1620018912.251595,88
1620018912.262045,67
1620018912.264057,75
1620018912.288745,1392
1620018912.289012,960
1620018912.327871,67
1620018912.351574,1193
1620018912.416486,1392
1620018912.416486,945
1620018912.428932,67
1620018912.450305,67
1620018912.480977,1392
1620018912.480977,972
1620018912.511486,67
1620018912.544898,1392
1620018912.544898,984
1620018912.580547,67
1620018912.607917,1392
1620018912.608133,960
1620018912.645431,67
1620018912.672125,1190
1620018912.708476,67
1620018912.735999,1392
1620018912.736270,973
1620018912.783407,67
1620018912.800914,1392
1620018912.800914,972
1620018912.866006,1392
1620018912.866247,961
1620018912.871013,67
1620018912.912773,67
1620018912.927117,1179
1620018912.970518,67
1620018912.992044,1392
1620018912.992044,969
1620018913.033093,67
1620018913.056415,1392
1620018913.057073,972
1620018913.101212,67
1620018913.122030,1392
1620018913.122252,967
1620018913.165350,67
1620018913.185102,1392
1620018913.185285,971
1620018913.219647,67
1620018913.248513,1184
1620018913.251468,87
1620018913.278267,75
1620018913.298666,67
1620018913.312391,1392
1620018913.312391,973
1620018913.351045,67
1620018913.376789,1392
1620018913.376789,973
1620018913.422235,67
1620018913.441084,1392
1620018913.441084,990
1620018913.481269,67
1620018913.503434,1191
1620018913.543864,67
1620018913.568932,1392
1620018913.568932,982
1620018913.631990,1392
1620018913.631990,975
1620018913.633195,79
1620018913.647883,67
1620018913.650789,75
1620018913.682814,67
1620018913.696487,1392
1620018913.696487,975
1620018913.738648,71
1620018913.755982,67
1620018913.761509,1392
1620018913.761509,976
1620018913.810199,67
1620018913.824888,1181
1620018913.865917,67
1620018913.888609,1392
1620018913.890399,965
1620018913.925415,67
1620018913.952311,1392
1620018913.952561,960
1620018913.986935,67
1620018914.015851,1392
1620018914.015851,968
1620018914.072092,67
1620018914.081628,1186
1620018914.118802,67
1620018914.144620,1392
1620018914.144620,959
1620018914.181240,67
1620018914.208728,1392
1620018914.208728,958
1620018914.257233,67
1620018914.257324,87
1620018914.272801,1392
1620018914.273111,960
1620018914.332612,67
1620018914.336795,1392
1620018914.336795,970
1620018914.381543,67
1620018914.399939,1191
1620018914.445227,67
1620018914.465276,1392
1620018914.465276,968
1620018914.530923,1392
1620018914.530923,960
1620018914.554343,67
1620018914.587539,67
1620018914.592810,1392
1620018914.592810,974
1620018914.655498,1199
1620018914.663772,80
1620018914.691765,67
1620018914.693723,75
1620018914.720010,1392
1620018914.720190,1009
1620018914.756787,67
1620018914.785696,1392
1620018914.785696,984
1620018914.816250,67
1620018914.850818,1392
1620018914.850818,1012
1620018914.882731,67
1620018914.915935,1392
1620018914.915935,974
1620018914.923430,89
1620018914.924437,113
1620018914.926625,79
1620018914.926667,191
1620018914.926685,98
1620018914.926702,79
1620018914.946920,67
1620018914.946977,233
1620018914.948563,79
1620018914.950622,81
1620018914.950677,359
1620018914.953051,73
1620018914.975420,67
1620018914.980628,75
1620018914.987088,75
1620018914.987178,298
1620018914.987209,68
1620018914.987894,67
1620018914.987938,196
1620018915.000844,75
1620018915.008526,79
1620018915.030414,95
1620018915.049600,1392
1620018915.093100,1392
1620018915.097125,75
1620018915.102012,1392
1620018915.102012,1392
1620018915.102012,1392
1620018915.102012,600
1620018915.128851,67
1620018915.130647,67
1620018915.155412,427
1620018915.155483,140
1620018915.158385,75
1620018915.885944,164
1620018915.888769,164
1620018915.931751,54
1620018916.725800,1392
1620018916.725800,1392
1620018916.727644,1392
1620018916.727644,1392
1620018916.727644,1392
1620018916.727644,1392
1620018916.727644,1392
1620018916.727644,1392
1620018916.727644,743
1620018916.750646,67
1620018916.762153,67
1620018916.765173,67
1620018916.771382,67
1620018916.796548,67
1620018916.796627,212
1620018916.796649,213
1620018916.798818,75
1620018920.902839,164
1620018920.905588,164
1620018920.948486,54
1620018925.915425,164
1620018925.917705,164
1620018925.961883,54
1620018930.923539,164
1620018930.925542,164
1620018930.971485,54
1620018935.933908,164
1620018935.936729,164
1620018935.980746,54
1620018937.770869,98
1620018938.798497,98
1620018939.797456,98
1620018939.807300,66
1620018939.827426,66
1620018940.801503,98
1620018940.937522,164
1620018940.941405,164
1620018940.983979,54
1620018941.808223,98
1620018942.810920,98
1620018943.120698,66
1620018943.173405,66
1620018943.810664,98
1620018944.672350,78
1620018944.672350,78
1620018944.812497,98
1620018945.811035,98
1620018945.951717,164
1620018945.955563,164
1620018945.998425,54
1620018946.810752,98
1620018947.830850,98
1620018947.854591,98
1620018948.850620,98
1620018948.872351,98
1620018948.881021,74
1620018948.881021,74
1620018948.901218,90
1620018948.907731,102
1620018950.959892,164
1620018950.984444,164
1620018951.038922,54
1620018953.850767,66
1620018953.878109,66
1620018955.986791,164
1620018955.990426,164
1620018956.033649,54
1620018960.993022,164
1620018960.998113,164
1620018961.039560,54
1620018961.633301,98
1620018962.661853,98
1620018963.660601,98
1620018964.660914,98
1620018965.660472,98
1620018966.010532,164
1620018966.017802,164
1620018966.073398,54
1620018966.661682,98
1620018967.663036,98
1620018968.691182,98
1620018968.835329,360
1620018968.864790,149
1620018968.871272,66
1620018969.691309,98
1620018971.027661,164
1620018971.033211,164
1620018971.074872,54
1620018972.930335,92
1620018972.958803,66
1620018972.960485,92
1620018972.965717,66
1620018973.314566,1392
1620018973.385242,1392
1620018973.394439,75
1620018973.395615,1392
1620018973.395615,1392
1620018973.395615,1392
1620018973.395615,1392
1620018973.395615,1392
1620018973.400818,1392
1620018973.400818,1195
1620018973.448314,67
1620018973.448376,67
1620018973.450193,67
1620018973.475234,433
1620018973.475330,101
1620018973.481423,75
1620018973.763393,71
1620018976.047114,164
1620018976.052773,164
1620018976.108191,54
1620018979.738358,70
1620018979.762167,86
1620018979.769821,98
1620018979.801550,98
1620018979.808453,87
1620018979.831158,126
1620018980.791058,98
1620018980.814378,98
1620018980.820511,87
1620018980.836001,126
1620018981.057653,164
1620018981.063950,164
1620018981.104191,54
1620018981.811314,98
1620018981.842794,98
1620018981.850697,87
1620018981.899992,126
1620018982.831254,98
1620018982.863929,98
1620018982.871034,87
1620018982.895736,126
1620018983.804455,1198
1620018983.850376,98
1620018983.913967,218
1620018983.914053,78
1620018983.918785,75
1620018983.941048,98
1620018983.944929,87
1620018984.049186,126
1620018984.858245,98
1620018984.930724,66
1620018984.962546,98
1620018984.967111,87
1620018985.004732,66
1620018985.067681,126
1620018985.871427,98
1620018985.980795,98
1620018985.987730,87
1620018986.067519,126
1620018986.070024,164
1620018986.076149,164
1620018986.116523,54
1620018986.881424,98
1620018986.900819,98
1620018986.906724,87
1620018986.922147,126
1620018987.901018,98
1620018987.923983,98
1620018987.929804,87
1620018987.945960,126
