time,size
1620073689.022124,54
1620073689.035979,172
1620073689.050331,54
1620073689.089600,172
1620073689.094254,172
1620073689.106305,172
1620073689.107511,54
1620073689.127279,172
1620073689.143021,54
1620073689.158302,172
1620073689.174530,172
1620073689.192947,54
1620073689.194205,172
1620073689.199891,172
1620073689.213926,54
1620073689.223285,172
1620073689.247975,172
1620073689.256298,172
1620073689.263014,54
1620073689.280581,172
1620073689.297507,54
1620073689.312587,172
1620073689.331826,172
1620073689.347753,54
1620073689.355695,172
1620073689.399025,172
1620073689.399025,172
1620073689.414079,172
1620073689.415920,54
1620073689.418635,54
1620073689.418773,54
1620073689.427465,172
1620073689.433074,54
1620073689.439566,172
1620073689.446643,54
1620073689.453069,54
1620073689.459484,172
1620073689.474859,54
1620073689.485346,172
1620073689.493832,172
1620073689.503067,54
1620073689.510239,54
1620073689.515820,172
1620073689.531239,54
1620073689.541183,172
1620073689.559420,54
1620073689.575791,172
1620073689.591748,172
1620073689.594827,54
1620073689.596836,172
1620073689.608420,54
1620073689.615723,54
1620073689.636014,172
1620073689.651205,54
1620073689.688892,172
1620073689.688892,172
1620073689.688892,172
1620073689.707300,172
1620073689.708512,54
1620073689.723094,54
1620073689.730039,172
1620073689.735667,172
1620073689.743995,54
1620073689.751296,54
1620073689.768415,172
1620073689.783703,172
1620073689.786591,54
1620073689.801246,54
1620073689.809979,172
1620073689.827540,172
1620073689.829506,54
1620073689.832640,172
1620073689.843034,54
1620073689.851245,54
1620073689.874450,172
1620073689.890508,172
1620073689.894021,54
1620073689.906608,54
1620073689.906841,172
1620073689.920374,54
1620073689.923418,172
1620073689.941294,54
1620073689.955655,172
1620073689.969440,54
1620073689.983600,172
1620073689.988621,172
1620073689.997003,172
1620073689.998509,54
1620073690.004886,54
1620073690.012199,54
1620073690.032317,172
1620073690.048538,54
1620073690.055764,172
1620073690.060661,172
1620073690.069481,54
1620073690.076620,54
1620073690.104995,172
1620073690.117860,172
1620073690.119525,54
1620073690.133032,54
1620073690.134673,172
1620073690.147548,54
1620073690.150829,172
1620073690.160184,172
1620073690.168438,54
1620073690.175751,54
1620073690.194372,172
1620073690.212197,54
1620073690.219431,172
1620073690.229409,172
1620073690.233164,54
1620073690.241129,172
1620073690.246626,54
1620073690.253991,54
1620073690.275474,172
1620073690.289505,54
1620073690.321705,172
1620073690.321705,172
1620073690.337086,172
1620073690.340438,54
1620073690.351226,172
1620073690.354065,54
1620073690.367640,54
1620073690.367668,96
1620073690.374390,172
1620073690.386499,172
1620073690.403597,54
1620073690.411048,172
1620073690.437223,172
1620073690.445818,172
1620073690.453135,54
1620073690.467362,172
1620073690.482230,54
1620073690.485079,172
1620073690.517973,172
1620073690.531319,54
1620073690.532703,172
1620073690.550272,172
1620073690.565336,172
1620073690.567505,54
1620073690.615020,172
1620073690.615020,172
1620073690.626635,54
1620073690.630253,54
1620073690.630325,172
1620073690.640716,172
1620073690.643960,54
1620073690.657513,54
1620073690.663736,172
1620073690.678562,54
1620073690.695415,172
1620073690.704555,172
1620073690.711154,172
1620073690.713975,54
1620073690.721314,54
1620073690.727786,54
