time,size
1619888552.529780,54
1619888552.594106,172
1619888552.594106,172
1619888552.594106,172
1619888552.594280,172
1619888552.608818,172
1619888552.612454,54
1619888552.627867,54
1619888552.628362,172
1619888552.642462,54
1619888552.649889,172
1619888552.665171,54
1619888552.666955,172
1619888552.680651,54
1619888552.694149,172
1619888552.705838,172
1619888552.710126,54
1619888552.723315,172
1619888552.725085,54
1619888552.740684,54
1619888552.747311,172
1619888552.763365,54
1619888552.780510,172
1619888552.793362,54
1619888552.796570,172
1619888552.812195,172
1619888552.816043,54
1619888552.820571,172
1619888552.832601,54
1619888552.837829,54
1619888552.862060,172
1619888552.875961,54
1619888552.877053,172
1619888552.887361,172
1619888552.890585,54
1619888552.906050,54
1619888552.910633,172
1619888552.925961,172
1619888552.928807,54
1619888552.944257,54
1619888552.983028,172
1619888552.983028,172
1619888552.991367,172
1619888552.996075,54
1619888553.003343,54
1619888553.007792,172
1619888553.026080,54
1619888553.041256,172
1619888553.056011,54
1619888553.056383,172
1619888553.065799,172
1619888553.072386,54
1619888553.080582,54
1619888553.088661,172
1619888553.101583,54
1619888553.113470,172
1619888553.129561,172
1619888553.131611,54
1619888553.146073,172
1619888553.146883,54
1619888553.151604,421
1619888553.193142,172
1619888553.201271,136
1619888553.206389,92
1619888553.207750,54
1619888553.222389,54
1619888553.298772,198
1619888553.298826,92
1619888553.303673,54
1619888553.842536,336
1619888553.842536,190
1619888553.846226,1514
1619888553.846226,1514
1619888553.846226,1514
1619888553.846226,1251
1619888553.849233,136
1619888553.852832,92
1619888553.862396,54
1619888553.863366,96
1619888553.910695,54
1619888553.916119,198
1619888553.916253,92
1619888553.919478,54
1619888553.939535,54
1619888553.940939,54
1619888555.323417,77
1619888555.328373,66
1619888556.735145,77
1619888556.773354,77
1619888556.775062,66
1619888558.360732,100
1619888558.372585,54
1619888558.372585,100
1619888558.387884,54
1619888587.755655,77
1619888587.787619,77
1619888587.813252,66
1619888588.361252,100
1619888588.392447,100
1619888588.407662,54
1619888593.626585,66
1619888593.635966,66
1619888593.872258,98
1619888594.873138,98
1619888595.898018,98
1619888596.876127,98
1619888597.877380,98
1619888598.879944,98
1619888599.893722,98
1619888600.884876,98
1619888601.886311,98
1619888602.886508,98
1619888603.896690,89
1619888603.912835,153
1619888603.916663,74
1619888603.928062,74
1619888603.933157,66
1619888603.933157,256
1619888603.942563,66
1619888603.943412,530
1619888603.944272,99
1619888603.950769,66
1619888603.950769,66
1619888615.666984,99
1619888615.681902,97
1619888615.683681,66
1619888618.361029,100
1619888618.392746,100
1619888618.412808,54
1619888618.722646,77
1619888618.757323,77
1619888618.759305,66
1619888648.361643,100
1619888648.368878,100
1619888648.386179,54
1619888649.720247,77
1619888649.753439,77
1619888649.755071,66
1619888657.393868,295
1619888657.414569,54
1619888657.417216,146
1619888657.419557,54
1619888664.077386,112
1619888664.077434,97
1619888664.077451,66
1619888664.100015,66
1619888664.100015,66
1619888664.123654,97
1619888664.123654,66
1619888664.132968,54
1619888675.337632,77
1619888675.339774,66
1619888678.362259,100
1619888678.368060,100
1619888678.384024,54
1619888680.670181,77
1619888680.708624,77
1619888680.710360,66
1619888706.651575,99
1619888706.667266,97
1619888706.672694,66
1619888708.362842,100
1619888708.386667,100
1619888708.404712,54
1619888711.659492,77
1619888711.691880,77
1619888711.724798,66
1619888738.363489,100
1619888738.409474,100
1619888738.425325,54
1619888742.651260,77
1619888742.684483,77
1619888742.686277,66
1619888768.362999,100
1619888768.371220,100
1619888768.384951,54
1619888773.676469,77
1619888773.713222,77
1619888773.715036,66
1619888795.351853,77
1619888795.356785,66
1619888797.643670,99
1619888797.661869,97
1619888797.663641,66
1619888798.363676,100
1619888798.372329,100
1619888798.390110,54
1619888804.634167,77
1619888804.667528,77
1619888804.671585,66
1619888828.364163,100
1619888828.386786,100
1619888828.401610,54
1619888835.607185,77
1619888835.642603,77
1619888835.644582,66
1619888843.947490,66
1619888843.991005,66
1619888849.552862,100
1619888849.566583,54
1619888849.567544,100
1619888849.618409,54
1619888858.364848,100
1619888858.393781,54
1619888858.393781,100
1619888858.454045,54
1619888865.293419,738
1619888865.300206,190
1619888865.301414,1514
1619888865.301414,1514
1619888865.302508,1514
1619888865.302508,1514
1619888865.302508,157
1619888865.305824,134
1619888865.309724,197
1619888865.311440,54
1619888865.315329,1514
1619888865.315329,480
1619888865.318066,134
1619888865.318688,54
1619888865.318719,54
1619888865.318742,54
1619888865.326945,54
1619888865.327137,180
1619888865.334172,54
1619888865.334216,54
1619888865.342367,54
1619888865.462299,354
1619888865.470832,190
1619888865.470832,1514
1619888865.470832,1514
1619888865.471037,1514
1619888865.471037,1514
1619888865.471037,117
1619888865.472568,136
1619888865.476074,54
1619888865.479693,79
1619888865.479693,92
1619888865.483183,54
1619888865.484105,54
1619888865.484242,54
1619888865.484315,54
1619888865.491447,54
1619888865.493650,127
1619888865.498715,54
1619888865.511857,74
1619888865.528768,66
1619888865.533107,54
1619888865.539628,198
1619888865.539656,92
1619888865.550522,54
1619888865.553838,54
1619888865.555334,272
1619888865.571421,54
1619888865.572569,1514
1619888865.572599,1514
1619888865.572617,1514
1619888865.572633,1171
1619888865.575468,54
1619888865.575468,54
1619888865.575468,54
1619888865.578642,54
1619888865.637957,1514
1619888865.637957,1514
1619888865.637957,1514
1619888865.637957,1514
1619888865.637957,1514
1619888865.638826,952
1619888865.653275,54
1619888865.653424,54
1619888865.720339,1514
1619888865.720339,1272
1619888865.722238,180
1619888865.739633,54
1619888865.741374,105
1619888865.743113,765
1619888865.747660,172
1619888865.762312,54
1619888865.768963,172
1619888865.772375,450
1619888865.773113,172
1619888865.775422,85
1619888865.776862,54
1619888865.784998,54
1619888865.788162,172
1619888865.792366,54
1619888865.793297,54
1619888865.797153,54
1619888865.807814,54
1619888865.828482,336
1619888865.831176,190
1619888865.843305,1514
1619888865.843305,1514
1619888865.843305,1514
1619888865.843518,1254
1619888865.843518,136
1619888865.843518,92
1619888865.844998,54
1619888865.845795,172
1619888865.848311,172
1619888865.860578,54
1619888865.860714,54
1619888865.862804,172
1619888865.868822,172
1619888865.875070,54
1619888865.882365,54
1619888865.901487,172
1619888865.912411,200
1619888865.912444,92
1619888865.918091,172
1619888865.932342,54
1619888865.941619,172
1619888865.949858,172
1619888865.968786,54
1619888865.985474,172
1619888866.021341,172
1619888866.021341,172
1619888866.024280,172
1619888866.036907,54
1619888866.036966,54
1619888866.064530,172
1619888866.080100,172
1619888866.094224,172
1619888866.097048,54
1619888866.104740,172
1619888866.119705,54
1619888866.146203,172
1619888866.154499,172
1619888866.172326,54
1619888866.178334,172
1619888866.184953,172
1619888866.202286,54
1619888866.226745,172
1619888866.240505,96
1619888866.257671,172
1619888866.259683,172
1619888866.268410,172
1619888866.277882,54
1619888866.308280,172
1619888866.317845,172
1619888866.323302,54
1619888866.323510,172
1619888866.337875,54
1619888866.356687,172
