time,size
1620138472.720369,77
1620138472.752435,77
1620138472.754070,66
1620138481.969087,100
1620138481.977358,54
1620138481.977358,100
1620138482.042770,54
1620138487.943222,66
1620138487.945367,54
1620138503.699205,77
1620138503.735880,77
1620138503.737601,66
1620138511.969691,100
1620138511.984214,100
1620138511.998756,54
1620138534.675565,77
1620138534.708312,77
1620138534.710372,66
1620138536.535341,99
1620138536.549350,97
1620138536.552654,66
1620138540.742118,77
1620138540.748320,66
1620138541.970200,100
1620138541.975778,100
1620138541.992056,54
1620138565.650578,77
1620138565.686217,77
1620138565.691670,66
1620138570.473949,79
1620138570.490292,174
1620138570.514344,74
1620138570.528101,74
1620138570.531290,66
1620138570.550851,243
1620138570.558129,66
1620138570.559282,1494
1620138570.559319,1494
1620138570.559341,1494
1620138570.560941,1091
1620138570.561884,66
1620138570.561884,66
1620138570.561884,66
1620138570.562932,66
1620138570.631228,192
1620138570.640791,66
1620138570.640828,236
1620138570.641842,135
1620138570.643725,205
1620138570.643725,66
1620138570.643725,66
1620138570.656280,66
1620138570.656322,104
1620138570.660691,66
1620138570.687622,674
1620138570.700868,66
1620138570.705243,104
1620138570.716278,66
1620138570.809267,1093
1620138570.809314,104
1620138570.820737,66
1620138571.970884,100
1620138571.977945,100
1620138571.994554,54
1620138596.655115,77
1620138596.692292,77
1620138596.706334,66
1620138601.970616,100
1620138601.997638,100
1620138602.013327,54
1620138627.540189,99
1620138627.559238,97
1620138627.584502,66
1620138627.619152,77
1620138627.652953,77
1620138627.654552,66
1620138631.971224,100
1620138631.983461,100
1620138632.001274,54
1620138658.600769,77
1620138658.638957,77
1620138658.640557,66
1620138660.750812,77
1620138660.761214,66
1620138661.971761,100
1620138661.979406,100
1620138661.992806,54
1620138682.743196,66
1620138682.785661,66
1620138689.582786,77
1620138689.619606,77
1620138689.631607,66
1620138691.972440,100
1620138691.978475,100
1620138691.992496,54
1620138718.550040,99
1620138718.566632,97
1620138718.568590,66
1620138720.582139,77
1620138720.615698,77
1620138720.618109,66
1620138721.973074,100
1620138721.979612,100
1620138721.996634,54
1620138742.751739,66
1620138742.763446,66
1620138742.967798,98
1620138743.968229,98
1620138744.969438,98
1620138745.971271,98
1620138746.970773,98
1620138747.972878,98
1620138748.974435,98
1620138749.977482,98
1620138750.978800,98
1620138751.549068,77
1620138751.584511,77
1620138751.591073,66
1620138751.972748,100
1620138751.999641,100
1620138751.999641,98
1620138752.016408,54
1620138753.002135,89
1620138753.020586,153
1620138753.025993,74
1620138753.034587,74
1620138753.049923,66
1620138753.049923,256
1620138753.057271,66
1620138753.061847,529
1620138753.061990,99
1620138753.063788,66
1620138753.063788,66
1620138768.075258,100
1620138768.088461,54
1620138768.088499,100
1620138768.131161,54
1620138780.761366,77
1620138780.763015,66
1620138781.973363,100
1620138781.995075,54
1620138781.995075,100
1620138782.067086,54
1620138782.527967,77
1620138782.564304,77
1620138782.566880,66
1620138809.547889,99
1620138809.564874,97
1620138809.566667,66
1620138810.811988,112
1620138810.812032,97
1620138810.812054,66
1620138810.858559,66
1620138810.858559,97
1620138810.858721,66
1620138810.868486,54
1620138811.973976,100
1620138811.998239,100
1620138812.011224,54
1620138813.475673,77
1620138813.514011,77
1620138813.515641,66
1620138841.974492,100
1620138841.982783,100
1620138842.001784,54
1620138844.406241,77
1620138844.438180,77
1620138844.442937,66
1620138871.975155,100
1620138871.981127,100
1620138871.995252,54
1620138875.386352,77
1620138875.425209,77
1620138875.427491,66
1620138900.569215,99
1620138900.590367,97
1620138900.594418,66
1620138900.770243,77
1620138900.771882,66
1620138901.974754,100
1620138901.987901,100
1620138902.003045,54
1620138906.356908,77
1620138906.396780,77
1620138906.400055,66
1620138931.975371,100
1620138931.984453,100
1620138932.002747,54
1620138937.331657,77
1620138937.370142,77
1620138937.372292,66
1620138961.976001,100
1620138961.994222,100
1620138962.008856,54
1620138968.316742,77
1620138968.352476,77
1620138968.356591,66
1620138991.551424,99
1620138991.570304,97
1620138991.573352,66
1620138991.976585,100
1620138991.991580,100
1620138992.006608,54
1620138993.064874,66
1620138993.106888,66
1620138999.270036,77
1620138999.304994,77
1620138999.306918,66
1620139020.780936,77
1620139020.786622,66
1620139021.977234,100
1620139021.990293,100
1620139022.008288,54
1620139030.242235,77
1620139030.316527,66
1620139030.462876,77
1620139030.489882,66
1620139051.976938,100
1620139051.984365,100
1620139052.000684,54
1620139053.076988,66
1620139053.086041,66
1620139053.272310,98
1620139054.296235,98
1620139055.270219,98
